conversation_id,predictions_text,cosine_similarity_model_text,kl_divergence_text,mean_squared_error_text,predictions_image,cosine_similarity_model_image,kl_divergence_image,mean_squared_error_image,predictions_multi,cosine_similarity_model_multi,kl_divergence_multi,mean_squared_error_multi
1167553603105644550,"[('anger', 0.18811441957950592), ('sadness', 0.18744565546512604), ('fear', 0.14907261729240417), ('joy', 0.1351521760225296), ('disgust', 0.12479659169912338), ('surprise', 0.21541853249073029)]",0.8159917,0.19881514,0.014392035,"[('anger', 0.1333404928445816), ('sadness', 0.10890495777130127), ('fear', 0.1849299520254135), ('joy', 0.17665855586528778), ('disgust', 0.11234922707080841), ('surprise', 0.28381678462028503)]",0.6445799,0.42634088,0.02705346,"[('anger', 0.12841938436031342), ('sadness', 0.17046195268630981), ('fear', 0.18453878164291382), ('joy', 0.19171607494354248), ('disgust', 0.13033311069011688), ('surprise', 0.19453075528144836)]",0.7855701,0.23884566,0.016524833
1159423606675447809,"[('anger', 0.16294927895069122), ('sadness', 0.20296117663383484), ('fear', 0.13393649458885193), ('joy', 0.19407516717910767), ('disgust', 0.09631628543138504), ('surprise', 0.20976155996322632)]",0.5103532,0.8332672,0.05876232,"[('anger', 0.15018928050994873), ('sadness', 0.0830116868019104), ('fear', 0.17283104360103607), ('joy', 0.22299934923648834), ('disgust', 0.11093965172767639), ('surprise', 0.26002901792526245)]",0.59925765,0.64470327,0.05030345,"[('anger', 0.11539426445960999), ('sadness', 0.07029411196708679), ('fear', 0.2425323724746704), ('joy', 0.13803112506866455), ('disgust', 0.07400660216808319), ('surprise', 0.35974153876304626)]",0.7056646,0.43638784,0.039332278
1166326345334476801,"[('anger', 0.16530801355838776), ('sadness', 0.12203294783830643), ('fear', 0.17099077999591827), ('joy', 0.2135004848241806), ('disgust', 0.14451664686203003), ('surprise', 0.1836511790752411)]",0.92303634,0.0969862,0.005447954,"[('anger', 0.07171719521284103), ('sadness', 0.06475134193897247), ('fear', 0.21494325995445251), ('joy', 0.08563637733459473), ('disgust', 0.06909047067165375), ('surprise', 0.49386143684387207)]",0.60289085,0.5260008,0.03592179,"[('anger', 0.06392159312963486), ('sadness', 0.04893112927675247), ('fear', 0.28593313694000244), ('joy', 0.07743966579437256), ('disgust', 0.05534602701663971), ('surprise', 0.46842843294143677)]",0.58888113,0.60028446,0.037580088
1156852725696651265,"[('anger', 0.16819868981838226), ('sadness', 0.15500952303409576), ('fear', 0.1419501006603241), ('joy', 0.18694713711738586), ('disgust', 0.12079863995313644), ('surprise', 0.22709587216377258)]",0.65034455,0.815698,0.054244887,"[('anger', 0.10040987282991409), ('sadness', 0.0991303101181984), ('fear', 0.19233863055706024), ('joy', 0.1435585916042328), ('disgust', 0.09929560869932175), ('surprise', 0.36526697874069214)]",0.8833896,0.4236121,0.026289541,"[('anger', 0.11084859818220139), ('sadness', 0.11784972250461578), ('fear', 0.18892911076545715), ('joy', 0.16277365386486053), ('disgust', 0.1228928342461586), ('surprise', 0.29670611023902893)]",0.8013559,0.5649072,0.03741637
1166611720342855681,"[('anger', 0.19417566061019897), ('sadness', 0.18998518586158752), ('fear', 0.1512264758348465), ('joy', 0.14337269961833954), ('disgust', 0.12457741051912308), ('surprise', 0.1966625154018402)]",0.977638,0.021901846,0.0013093085,"[('anger', 0.10774573683738708), ('sadness', 0.10753215849399567), ('fear', 0.2741237282752991), ('joy', 0.16528992354869843), ('disgust', 0.10045305639505386), ('surprise', 0.2448553889989853)]",0.9568064,0.049376756,0.0027571507,"[('anger', 0.16886532306671143), ('sadness', 0.09122446179389954), ('fear', 0.23453669250011444), ('joy', 0.22719000279903412), ('disgust', 0.08566297590732574), ('surprise', 0.19252052903175354)]",0.9260253,0.08844395,0.0045275837
1161309159616372738,"[('anger', 0.14313244819641113), ('sadness', 0.13624480366706848), ('fear', 0.13897639513015747), ('joy', 0.22790279984474182), ('disgust', 0.13873624801635742), ('surprise', 0.2150072455406189)]",0.57607746,1.0662104,0.077949524,"[('anger', 0.12579979002475739), ('sadness', 0.09176217019557953), ('fear', 0.20726068317890167), ('joy', 0.15684926509857178), ('disgust', 0.11259844154119492), ('surprise', 0.3057296872138977)]",0.771914,0.7161426,0.05333548,"[('anger', 0.09501105546951294), ('sadness', 0.05908304080367088), ('fear', 0.19935199618339539), ('joy', 0.11388736963272095), ('disgust', 0.0730479434132576), ('surprise', 0.45961853861808777)]",0.9265412,0.3960409,0.026082179
1161715780523896832,"[('anger', 0.1408495306968689), ('sadness', 0.12999868392944336), ('fear', 0.13963699340820312), ('joy', 0.22123107314109802), ('disgust', 0.1536399871110916), ('surprise', 0.2146437019109726)]",0.566332,0.6326921,0.04786341,"[('anger', 0.10631270706653595), ('sadness', 0.07014364004135132), ('fear', 0.222642183303833), ('joy', 0.1358894407749176), ('disgust', 0.07656491547822952), ('surprise', 0.3884471654891968)]",0.6162392,0.46853685,0.04471291,"[('anger', 0.08435184508562088), ('sadness', 0.05692122131586075), ('fear', 0.23139967024326324), ('joy', 0.09542279690504074), ('disgust', 0.06643807142972946), ('surprise', 0.4654664397239685)]",0.56880665,0.50579226,0.05227855
1158019008886652928,"[('anger', 0.1723928153514862), ('sadness', 0.20500943064689636), ('fear', 0.11457357555627823), ('joy', 0.19195978343486786), ('disgust', 0.11596250534057617), ('surprise', 0.20010188221931458)]",0.81682575,0.28963202,0.014712684,"[('anger', 0.17915451526641846), ('sadness', 0.10550961643457413), ('fear', 0.16172507405281067), ('joy', 0.25915130972862244), ('disgust', 0.10427917540073395), ('surprise', 0.19018031656742096)]",0.8376901,0.28431386,0.013187367,"[('anger', 0.22714659571647644), ('sadness', 0.09722791612148285), ('fear', 0.15126679837703705), ('joy', 0.261572927236557), ('disgust', 0.08507414907217026), ('surprise', 0.1777116060256958)]",0.87788886,0.24084806,0.010174191
1164988755863855109,"[('anger', 0.21116752922534943), ('sadness', 0.186915323138237), ('fear', 0.14857621490955353), ('joy', 0.15581850707530975), ('disgust', 0.0906008929014206), ('surprise', 0.2069215178489685)]",0.6371746,0.69056284,0.050388806,"[('anger', 0.14141368865966797), ('sadness', 0.11131122708320618), ('fear', 0.18200035393238068), ('joy', 0.19148211181163788), ('disgust', 0.11164094507694244), ('surprise', 0.26215171813964844)]",0.7624284,0.5046363,0.03758279,"[('anger', 0.14526186883449554), ('sadness', 0.12770859897136688), ('fear', 0.15187771618366241), ('joy', 0.18697085976600647), ('disgust', 0.14384567737579346), ('surprise', 0.24433529376983643)]",0.71905965,0.5847324,0.042252854
1158159600354394113,"[('anger', 0.14502865076065063), ('sadness', 0.2018400877714157), ('fear', 0.1577073484659195), ('joy', 0.1394670009613037), ('disgust', 0.16100548207759857), ('surprise', 0.19495147466659546)]",0.5758561,0.8676206,0.066708915,"[('anger', 0.09860724210739136), ('sadness', 0.06686558574438095), ('fear', 0.22068963944911957), ('joy', 0.1215248703956604), ('disgust', 0.07398896664381027), ('surprise', 0.4183237552642822)]",0.87389505,0.3714046,0.02818576,"[('anger', 0.16934631764888763), ('sadness', 0.08201287686824799), ('fear', 0.21666166186332703), ('joy', 0.23395097255706787), ('disgust', 0.07799205183982849), ('surprise', 0.2200361043214798)]",0.62171113,0.73795795,0.06136956
1159015615186780161,"[('anger', 0.1387539505958557), ('sadness', 0.12079651653766632), ('fear', 0.1470915675163269), ('joy', 0.2031226009130478), ('disgust', 0.1830000877380371), ('surprise', 0.20723527669906616)]",0.62179285,0.87176687,0.053620845,"[('anger', 0.08908917009830475), ('sadness', 0.06549219787120819), ('fear', 0.20687037706375122), ('joy', 0.09955140203237534), ('disgust', 0.0671333521604538), ('surprise', 0.4718635380268097)]",0.9602182,0.2630857,0.010733798,"[('anger', 0.06152397021651268), ('sadness', 0.05136881396174431), ('fear', 0.2339695245027542), ('joy', 0.07202547788619995), ('disgust', 0.05964907631278038), ('surprise', 0.52146315574646)]",0.98268616,0.16888005,0.0056278906
1158835985582419968,"[('anger', 0.1869094967842102), ('sadness', 0.1424201875925064), ('fear', 0.15641044080257416), ('joy', 0.19053198397159576), ('disgust', 0.14379890263080597), ('surprise', 0.17992903292179108)]",0.46108356,1.4553711,0.11671113,"[('anger', 0.08111801743507385), ('sadness', 0.0724262073636055), ('fear', 0.2476445734500885), ('joy', 0.10666242986917496), ('disgust', 0.08206204324960709), ('surprise', 0.4100867509841919)]",0.8304284,0.66591835,0.058435287,"[('anger', 0.10190089792013168), ('sadness', 0.08248209208250046), ('fear', 0.3037583529949188), ('joy', 0.12395533919334412), ('disgust', 0.08499427139759064), ('surprise', 0.3029090166091919)]",0.6741203,0.9397887,0.08519679
1158282278654681088,"[('anger', 0.17375940084457397), ('sadness', 0.1667373776435852), ('fear', 0.15584029257297516), ('joy', 0.17950975894927979), ('disgust', 0.11411537230014801), ('surprise', 0.21003781259059906)]",0.7145079,0.5247043,0.030448694,"[('anger', 0.1229531317949295), ('sadness', 0.09275883436203003), ('fear', 0.2069535255432129), ('joy', 0.13407602906227112), ('disgust', 0.08519873023033142), ('surprise', 0.35805970430374146)]",0.9163642,0.21825513,0.011297118,"[('anger', 0.1298680156469345), ('sadness', 0.07214191555976868), ('fear', 0.20420372486114502), ('joy', 0.16162922978401184), ('disgust', 0.0904831737279892), ('surprise', 0.34167400002479553)]",0.9015709,0.2369034,0.01286327
1157492729300934656,"[('anger', 0.1526271402835846), ('sadness', 0.2179863452911377), ('fear', 0.1480398178100586), ('joy', 0.16153527796268463), ('disgust', 0.1429106742143631), ('surprise', 0.17690077424049377)]",0.72845685,0.39456496,0.022045678,"[('anger', 0.13367265462875366), ('sadness', 0.0841175988316536), ('fear', 0.240463525056839), ('joy', 0.15372085571289062), ('disgust', 0.07567811012268066), ('surprise', 0.31234732270240784)]",0.58466697,0.5566597,0.034410544,"[('anger', 0.1735209971666336), ('sadness', 0.09704679250717163), ('fear', 0.21020390093326569), ('joy', 0.19442038238048553), ('disgust', 0.08483079820871353), ('surprise', 0.23997710645198822)]",0.73874867,0.37178907,0.021489894
1167515434192723970,"[('anger', 0.14807526767253876), ('sadness', 0.16424520313739777), ('fear', 0.15985007584095), ('joy', 0.15997716784477234), ('disgust', 0.13971830904483795), ('surprise', 0.2281339168548584)]",0.94443053,0.068512276,0.0034383233,"[('anger', 0.15454734861850739), ('sadness', 0.10899025201797485), ('fear', 0.20110227167606354), ('joy', 0.191263809800148), ('disgust', 0.10126128047704697), ('surprise', 0.24283505976200104)]",0.98492324,0.017645612,0.00095446745,"[('anger', 0.14894302189350128), ('sadness', 0.08135487884283066), ('fear', 0.2316122204065323), ('joy', 0.16044054925441742), ('disgust', 0.07296387851238251), ('surprise', 0.30468544363975525)]",0.95927274,0.03772962,0.0027444724
1161936930591916032,"[('anger', 0.16053836047649384), ('sadness', 0.20233038067817688), ('fear', 0.1610659658908844), ('joy', 0.17370623350143433), ('disgust', 0.12034586071968079), ('surprise', 0.18201322853565216)]",0.7621449,0.41834378,0.02331253,"[('anger', 0.17541725933551788), ('sadness', 0.08657977730035782), ('fear', 0.22505556046962738), ('joy', 0.1959233582019806), ('disgust', 0.08826984465122223), ('surprise', 0.22875423729419708)]",0.54294944,0.78010887,0.04143122,"[('anger', 0.20197279751300812), ('sadness', 0.09098752588033676), ('fear', 0.16271433234214783), ('joy', 0.2558763027191162), ('disgust', 0.07716631144285202), ('surprise', 0.21128271520137787)]",0.6200332,0.67760354,0.03514634
1158654794913013766,"[('anger', 0.15293242037296295), ('sadness', 0.13704651594161987), ('fear', 0.12044525891542435), ('joy', 0.22863328456878662), ('disgust', 0.15189862251281738), ('surprise', 0.20904384553432465)]",0.69425774,0.4504048,0.026591565,"[('anger', 0.08027105033397675), ('sadness', 0.06657052040100098), ('fear', 0.23209643363952637), ('joy', 0.1075754389166832), ('disgust', 0.06844145059585571), ('surprise', 0.4450451135635376)]",0.87796825,0.1253763,0.011979087,"[('anger', 0.082360178232193), ('sadness', 0.05404258519411087), ('fear', 0.22251425683498383), ('joy', 0.09754133224487305), ('disgust', 0.06457345187664032), ('surprise', 0.47896820306777954)]",0.8573227,0.14118156,0.014456799
1163424153439014914,"[('anger', 0.12465348839759827), ('sadness', 0.14021073281764984), ('fear', 0.14360135793685913), ('joy', 0.23413214087486267), ('disgust', 0.14548726379871368), ('surprise', 0.2119150310754776)]",0.60999393,0.927232,0.057998948,"[('anger', 0.07769093662500381), ('sadness', 0.05962398648262024), ('fear', 0.264527827501297), ('joy', 0.0724625289440155), ('disgust', 0.07115525007247925), ('surprise', 0.45453938841819763)]",0.9614915,0.25339207,0.011780733,"[('anger', 0.06353568285703659), ('sadness', 0.050302304327487946), ('fear', 0.20566438138484955), ('joy', 0.0822819247841835), ('disgust', 0.05447252467274666), ('surprise', 0.5437431931495667)]",0.97941417,0.20728615,0.006690802
1158475813400055808,"[('anger', 0.16076982021331787), ('sadness', 0.20823892951011658), ('fear', 0.15505929291248322), ('joy', 0.14493826031684875), ('disgust', 0.10314084589481354), ('surprise', 0.22785285115242004)]",0.8030938,0.29052186,0.017653223,"[('anger', 0.10507351905107498), ('sadness', 0.10712585598230362), ('fear', 0.24116379022598267), ('joy', 0.14705877006053925), ('disgust', 0.09668431431055069), ('surprise', 0.3028936982154846)]",0.9558311,0.08832519,0.0051070447,"[('anger', 0.16812516748905182), ('sadness', 0.11650799959897995), ('fear', 0.17705239355564117), ('joy', 0.20506218075752258), ('disgust', 0.11002394556999207), ('surprise', 0.22322827577590942)]",0.8348505,0.24368754,0.015220614
1162118402225397762,"[('anger', 0.16507738828659058), ('sadness', 0.1600867062807083), ('fear', 0.16560405492782593), ('joy', 0.19612962007522583), ('disgust', 0.16799621284008026), ('surprise', 0.14510603249073029)]",0.5030777,1.1541983,0.06785455,"[('anger', 0.14061643183231354), ('sadness', 0.10704077780246735), ('fear', 0.20754024386405945), ('joy', 0.21948868036270142), ('disgust', 0.10623858124017715), ('surprise', 0.21907521784305573)]",0.6800111,0.8149979,0.049584977,"[('anger', 0.16244959831237793), ('sadness', 0.09170141071081161), ('fear', 0.23234319686889648), ('joy', 0.18870481848716736), ('disgust', 0.09888377785682678), ('surprise', 0.225917249917984)]",0.7116142,0.76163244,0.04614657
1160991850460864514,"[('anger', 0.18687371909618378), ('sadness', 0.16139264404773712), ('fear', 0.14979369938373566), ('joy', 0.19908638298511505), ('disgust', 0.10043232887983322), ('surprise', 0.20242121815681458)]",0.58073,0.8776483,0.07121121,"[('anger', 0.1393975019454956), ('sadness', 0.09439855068922043), ('fear', 0.1819843202829361), ('joy', 0.16979630291461945), ('disgust', 0.0953524261713028), ('surprise', 0.3190709054470062)]",0.7983093,0.51596576,0.044825934,"[('anger', 0.08711143583059311), ('sadness', 0.09829241782426834), ('fear', 0.21919675171375275), ('joy', 0.10793951898813248), ('disgust', 0.08916305005550385), ('surprise', 0.3982967734336853)]",0.8843294,0.35131472,0.030973693
1161452638619222016,"[('anger', 0.18564839661121368), ('sadness', 0.14641375839710236), ('fear', 0.14513279497623444), ('joy', 0.189457967877388), ('disgust', 0.14825670421123505), ('surprise', 0.18509039282798767)]",0.6160377,0.79145294,0.046329394,"[('anger', 0.1441166251897812), ('sadness', 0.10285410284996033), ('fear', 0.17081813514232635), ('joy', 0.17316223680973053), ('disgust', 0.10080733150243759), ('surprise', 0.30824151635169983)]",0.82794964,0.4834791,0.02556504,"[('anger', 0.10050398111343384), ('sadness', 0.09137336164712906), ('fear', 0.19528400897979736), ('joy', 0.14313776791095734), ('disgust', 0.11675797402858734), ('surprise', 0.35294291377067566)]",0.901502,0.35400718,0.017223626
1158365774362415110,"[('anger', 0.15565356612205505), ('sadness', 0.20684318244457245), ('fear', 0.13766328990459442), ('joy', 0.15577879548072815), ('disgust', 0.13057687878608704), ('surprise', 0.21348430216312408)]",0.9173286,0.09497696,0.0052576615,"[('anger', 0.10739629715681076), ('sadness', 0.10660789906978607), ('fear', 0.2742082178592682), ('joy', 0.12975046038627625), ('disgust', 0.10312987118959427), ('surprise', 0.27890723943710327)]",0.9913846,0.013698965,0.00058173144,"[('anger', 0.09921450912952423), ('sadness', 0.11981828510761261), ('fear', 0.29181843996047974), ('joy', 0.14498484134674072), ('disgust', 0.09169752895832062), ('surprise', 0.25246644020080566)]",0.99550647,0.007792026,0.0003034903
1165313898083315713,"[('anger', 0.17163455486297607), ('sadness', 0.2369406819343567), ('fear', 0.12661223113536835), ('joy', 0.17395299673080444), ('disgust', 0.09378745406866074), ('surprise', 0.19707216322422028)]",0.55526143,1.0256501,0.06574541,"[('anger', 0.14471317827701569), ('sadness', 0.09981472045183182), ('fear', 0.1695682853460312), ('joy', 0.19825461506843567), ('disgust', 0.10806900262832642), ('surprise', 0.2795802056789398)]",0.75047934,0.70748043,0.044428106,"[('anger', 0.19499298930168152), ('sadness', 0.08388634771108627), ('fear', 0.17281633615493774), ('joy', 0.21016134321689606), ('disgust', 0.082954540848732), ('surprise', 0.2551884353160858)]",0.6975403,0.7657651,0.050138935
1159171245801385984,"[('anger', 0.21451988816261292), ('sadness', 0.16693304479122162), ('fear', 0.16231539845466614), ('joy', 0.1411975771188736), ('disgust', 0.10358771681785583), ('surprise', 0.21144631505012512)]",0.60250556,0.54646635,0.0333702,"[('anger', 0.11017719656229019), ('sadness', 0.08637736737728119), ('fear', 0.21328547596931458), ('joy', 0.12562739849090576), ('disgust', 0.08677825331687927), ('surprise', 0.3777543604373932)]",0.5322788,0.63482404,0.041996285,"[('anger', 0.11224605143070221), ('sadness', 0.14385423064231873), ('fear', 0.22143009305000305), ('joy', 0.1533067524433136), ('disgust', 0.11351567506790161), ('surprise', 0.2556471824645996)]",0.647864,0.46342766,0.030112837
1165293447810560000,"[('anger', 0.18141570687294006), ('sadness', 0.1769317239522934), ('fear', 0.13039639592170715), ('joy', 0.1890234500169754), ('disgust', 0.11393523216247559), ('surprise', 0.2082974910736084)]",0.59498715,0.95102954,0.05069405,"[('anger', 0.1176973506808281), ('sadness', 0.10045129805803299), ('fear', 0.24527551233768463), ('joy', 0.15925277769565582), ('disgust', 0.09306953847408295), ('surprise', 0.2842535078525543)]",0.8518221,0.5077551,0.024722751,"[('anger', 0.12629905343055725), ('sadness', 0.1402651071548462), ('fear', 0.2255198359489441), ('joy', 0.1633780151605606), ('disgust', 0.10000482946634293), ('surprise', 0.24453309178352356)]",0.7906314,0.61837864,0.031606972
1164312592141049857,"[('anger', 0.1536625176668167), ('sadness', 0.21024514734745026), ('fear', 0.15983477234840393), ('joy', 0.15536826848983765), ('disgust', 0.1246078610420227), ('surprise', 0.19628137350082397)]",0.7128762,0.4523149,0.023795009,"[('anger', 0.15624485909938812), ('sadness', 0.09222158789634705), ('fear', 0.20836544036865234), ('joy', 0.18028602004051208), ('disgust', 0.09294077008962631), ('surprise', 0.2699413299560547)]",0.7744399,0.33470884,0.019300677,"[('anger', 0.1776237189769745), ('sadness', 0.10586723685264587), ('fear', 0.2021905928850174), ('joy', 0.24404901266098022), ('disgust', 0.09415332227945328), ('surprise', 0.17611615359783173)]",0.89059615,0.21597874,0.010359912
1160261541171736577,"[('anger', 0.1263509839773178), ('sadness', 0.14488555490970612), ('fear', 0.20139029622077942), ('joy', 0.15270711481571198), ('disgust', 0.16200140118598938), ('surprise', 0.2126646488904953)]",0.75090027,0.4430858,0.028448697,"[('anger', 0.17672137916088104), ('sadness', 0.09358441829681396), ('fear', 0.1944846212863922), ('joy', 0.23361502587795258), ('disgust', 0.09136424213647842), ('surprise', 0.21023036539554596)]",0.72122693,0.45513725,0.030872177,"[('anger', 0.16999609768390656), ('sadness', 0.09133625775575638), ('fear', 0.21390818059444427), ('joy', 0.17941762506961823), ('disgust', 0.0782809928059578), ('surprise', 0.2670608460903168)]",0.78827477,0.35816383,0.024743479
1163752659255472128,"[('anger', 0.157833069562912), ('sadness', 0.14358054101467133), ('fear', 0.12173297256231308), ('joy', 0.22155529260635376), ('disgust', 0.15149062871932983), ('surprise', 0.20380757749080658)]",0.5050789,1.3639096,0.11316412,"[('anger', 0.11513125896453857), ('sadness', 0.08628997951745987), ('fear', 0.25650009512901306), ('joy', 0.12316470593214035), ('disgust', 0.08252356201410294), ('surprise', 0.33639034628868103)]",0.7361512,0.8717767,0.07798763,"[('anger', 0.07508482784032822), ('sadness', 0.05792349576950073), ('fear', 0.25166618824005127), ('joy', 0.08486957848072052), ('disgust', 0.061060644686222076), ('surprise', 0.46939516067504883)]",0.8690061,0.5613951,0.04968541
